"task_id","unit_id","assignment_id","session_id","dt_start","key"
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841788495,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841789147,32
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841790671,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841791031,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841791197,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841791667,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841791761,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841823285,49
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841823785,52
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841825277,51
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841825462,49
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841826093,32
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841828452,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841828983,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841829489,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841830061,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841830451,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841831142,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841831249,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841855884,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841855911,188
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841856328,32
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841859460,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841861178,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841861263,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841861296,32
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841863900,57
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841864184,56
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841864916,49
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841864938,50
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841864948,50
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841953510,48
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841955072,52
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841956463,191
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841960511,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841960817,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841961027,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841961273,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841961393,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841961445,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841961547,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841962491,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841962607,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841962640,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841962773,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841962842,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841963075,229
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841963814,8
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841965553,48
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841966013,50
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841969651,191
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841971979,51
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841972265,48
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841972625,49
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841973753,8
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841973945,8
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841974167,8
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841975021,50
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841975239,48
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841975650,49
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841976383,51
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841996431,49
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841996677,49
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841998295,190
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841999099,52
854546,867354696," 95386ee3-0e7c-44dc-acbf-b20f1e7178b7",413740,1453841999393,51
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841808317,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841808508,80
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841809014,65
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841809270,78
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841809349,69
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841809664,82
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841809717,65
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841810008,32
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841810416,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841810491,66
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841810705,82
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841810938,69
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841811290,65
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841811423,68
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841812136,9
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841830529,32
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841830841,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841830916,67
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841831152,65
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841831476,70
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841831604,69
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841832562,9
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841836626,52
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841837550,55
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841837957,55
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841838453,49
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841839621,32
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841840227,20
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841840522,80
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841840642,20
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841840876,79
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841841549,87
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841841656,69
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841841851,76
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841842098,76
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841843382,188
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841843647,32
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841843866,20
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841845522,79
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841845860,72
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841846140,32
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841846902,52
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841846995,51
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841848056,48
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841848464,54
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841848607,53
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841860418,48
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841860567,55
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841860911,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861409,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861445,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861474,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861505,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861536,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861573,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861602,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861635,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861672,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861701,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861737,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861771,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861803,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861835,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861870,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861901,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861938,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861988,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841861990,55
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841862957,48
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841863232,54
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841863516,16
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841863660,55
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841866774,50
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841866849,49
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841867037,48
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841867607,52
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841869565,50
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841869754,48
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841869836,49
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841870161,52
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841891021,55
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841891025,56
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841892032,8
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841892218,8
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841892797,56
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841893418,190
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841893529,50
854546,867354697," cb94e6c9-baee-48b3-b3e4-699d42f86118",265446,1453841893719,50
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841752926,16
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841753197,65
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841754616,80
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841754619,80
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841754835,76
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841754848,69
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841755087,32
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841755775,16
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841755932,83
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841756554,84
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841756668,79
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841756668,82
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841756883,69
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841764985,52
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841765234,53
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841765845,48
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841766433,16
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841766451,83
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841766520,87
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841772952,32
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841772975,16
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841773382,89
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841773772,65
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841773790,77
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841774443,72
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841774543,73
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841774932,76
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841774984,76
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841778040,32
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841779708,32
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841784409,16
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841784671,83
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841784975,84
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841785143,82
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841785803,69
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841785804,69
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841785810,84
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841794721,48
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841794721,55
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841794788,16
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841795094,55
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841795618,48
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841795863,56
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841796668,16
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841796727,55
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841796815,50
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841796948,48
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841797021,49
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841797420,52
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841826776,50
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841826793,57
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841827675,190
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841827692,48
854546,867354698," 3be62788-2945-4553-8f04-5c82cfd312cf",105933,1453841827697,48
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843568912,69
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843569223,84
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843569433,79
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843569756,66
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843570110,73
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843570332,67
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843570526,79
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843570738,75
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843570930,69
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843575006,97
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843575216,104
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843575454,96
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843575630,96
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843576030,32
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843576297,84
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843576473,72
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843576761,69
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843577065,32
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843581662,81
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843582021,69
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843583618,8
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843584929,85
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843585277,69
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843586332,78
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843586618,83
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843591367,69
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843594951,32
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843595420,87
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843595598,65
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843597470,89
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843607669,96
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843608026,99
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843608199,111
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843608453,96
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843608709,101
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843608928,111
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843609187,98
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843609365,96
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843609589,97
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843609790,98
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843614492,99
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843614698,102
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843614899,98
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843615088,110
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843615278,99
854546,867354699," 85042e8e-aea6-44f2-9f9a-050437690685",365443,1453843615493,101
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841739280,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841739612,69
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841740036,73
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841740216,78
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841740346,83
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841740621,84
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841740891,69
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841741194,73
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841741319,78
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841741640,32
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841741921,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742419,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742453,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742488,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742516,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742550,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742594,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742613,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742648,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742683,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742714,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742747,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742794,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742810,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742846,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742881,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841742910,66
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841743403,82
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841743685,79
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841743802,83
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841744084,32
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841744301,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841744495,66
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841744804,65
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841745111,71
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841745292,69
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841745575,76
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841745651,83
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841749823,9
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755004,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755508,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755535,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755575,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755602,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755642,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755671,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755704,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755742,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755773,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755800,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755836,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755866,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755904,16
854546,867354701," edf82c79-d2ba-4d48-a909-4cdd865bf59c",889694,1453841755933,16
